issue_id,record_status,review_status,waiver_enabled,waiver_name,review_comment,owner,review_date,tag,severity,goal,module,file,line,hierarchy,object,statement,description,violation,source_report,waiver_user,waiver_timestamp,filter_json,fields_json
RegInputOutput-ML_fcc8ae6ccca0,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXIMUX_RD_2X1,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv,309,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1,O_S_RVALID_1,            if (I_RValid & O_RReady) begin,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:272,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv"", ""LineNumber"": ""309"", ""Statement"": ""if (I_RValid & O_RReady) begin"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1"", ""Signal"": ""O_S_RVALID_1""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:272"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv"", ""LineNumber"": ""309"", ""Statement"": ""            if (I_RValid & O_RReady) begin"", ""Signal"": ""O_S_RVALID_1"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1""}"
RegInputOutput-ML_c63d72a20f3d,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXIMUX_RD_2X1,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_ID_POOL.v,78,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1,O_S_RID_0,                    mem[i] <= FIFO_WIDTH'(i);,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:255,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_ID_POOL.v"", ""LineNumber"": ""78"", ""Statement"": ""mem[i] <= FIFO_WIDTH'(i);"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1"", ""Signal"": ""O_S_RID_0""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:255"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_ID_POOL.v"", ""LineNumber"": ""78"", ""Statement"": ""                    mem[i] <= FIFO_WIDTH'(i);"", ""Signal"": ""O_S_RID_0"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1""}"
RegInputOutput-ML_1aaff311fb75,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXIMUX_RD_2X1,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_REG.v,62,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1,O_M_ARVALID,            if ( I_SVALID && O_SREADY) begin,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:274,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_REG.v"", ""LineNumber"": ""62"", ""Statement"": ""if ( I_SVALID && O_SREADY) begin"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1"", ""Signal"": ""O_M_ARVALID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:274"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_REG.v"", ""LineNumber"": ""62"", ""Statement"": ""            if ( I_SVALID && O_SREADY) begin"", ""Signal"": ""O_M_ARVALID"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1""}"
RegInputOutput-ML_a37137d57e82,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXIMUX_RD_2X1,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_REG.v,111,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1,O_M_RREADY,    assign O_MVALID  =   ~((w_cnt == r_cnt) & (r_ex_cnt == w_ex_cnt));,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:281,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_REG.v"", ""LineNumber"": ""111"", ""Statement"": ""assign O_MVALID = ~((w_cnt == r_cnt) & (r_ex_cnt == w_ex_cnt));"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1"", ""Signal"": ""O_M_RREADY""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:281"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SYNC_FIFO_REG.v"", ""LineNumber"": ""111"", ""Statement"": ""    assign O_MVALID  =   ~((w_cnt == r_cnt) & (r_ex_cnt == w_ex_cnt));"", ""Signal"": ""O_M_RREADY"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1""}"
RegInputOutput-ML_266708d20d55,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXIMUX_RD_2X1,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,2587,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1,I_M_RDATA,assign w_rdcore_rdata_mux = (~w_rd_big_endian_flag ? w_rdcore_rdata : w_rdcore_rdata_bigend);,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:277,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""2587"", ""Statement"": ""assign w_rdcore_rdata_mux = (~w_rd_big_endian_flag ? w_rdcore_rdata : w_rdcore_rdata_bigend);"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1"", ""Signal"": ""I_M_RDATA""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:277"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""2587"", ""Statement"": ""assign w_rdcore_rdata_mux = (~w_rd_big_endian_flag ? w_rdcore_rdata : w_rdcore_rdata_bigend);"", ""Signal"": ""I_M_RDATA"", ""Module"": ""AESDMA_AXIMUX_RD_2X1"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXIMUX_RD_2X1""}"
RegInputOutput-ML_c20dc6fa52c2,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXIMUX_RD_2X1.v,111,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_S_ARREADY,assign  O_S_ARREADY_0   = ( ar_grant[0])? I_M_ARREADY     :,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:503,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXIMUX_RD_2X1.v"", ""LineNumber"": ""111"", ""Statement"": ""assign O_S_ARREADY_0 = ( ar_grant[0])? I_M_ARREADY :"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_S_ARREADY""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:503"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXIMUX_RD_2X1.v"", ""LineNumber"": ""111"", ""Statement"": ""assign  O_S_ARREADY_0   = ( ar_grant[0])? I_M_ARREADY     :"", ""Signal"": ""O_S_ARREADY"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_4bf120a101b8,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXIMUX_RD_2X1.v,127,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_S_RVALID,assign  O_S_RVALID_0    = (~I_M_RID[0]) & I_M_RVALID;,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:507,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXIMUX_RD_2X1.v"", ""LineNumber"": ""127"", ""Statement"": ""assign O_S_RVALID_0 = (~I_M_RID[0]) & I_M_RVALID;"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_S_RVALID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:507"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXIMUX_RD_2X1.v"", ""LineNumber"": ""127"", ""Statement"": ""assign  O_S_RVALID_0    = (~I_M_RID[0]) & I_M_RVALID;"", ""Signal"": ""O_S_RVALID"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_043229a20b07,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,50,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,I_S_WID,"        input       [ AXI_ID_WD-1: 0]       I_S_WID,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:495,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""50"", ""Statement"": ""input [ AXI_ID_WD-1: 0] I_S_WID,"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""I_S_WID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:495"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""50"", ""Statement"": ""        input       [ AXI_ID_WD-1: 0]       I_S_WID,"", ""Signal"": ""I_S_WID"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_063931012e0e,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,58,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_S_BRESP,"        output wire [ 1: 0]                 O_S_BRESP,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:499,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""58"", ""Statement"": ""output wire [ 1: 0] O_S_BRESP,"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_S_BRESP""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:499"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""58"", ""Statement"": ""        output wire [ 1: 0]                 O_S_BRESP,"", ""Signal"": ""O_S_BRESP"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_7a568a464341,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,75,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_S_RID,"        output wire [ AXI_ID_WD-1: 0]       O_S_RID,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:504,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""75"", ""Statement"": ""output wire [ AXI_ID_WD-1: 0] O_S_RID,"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_S_RID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:504"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""75"", ""Statement"": ""        output wire [ AXI_ID_WD-1: 0]       O_S_RID,"", ""Signal"": ""O_S_RID"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_ab0a0ec4adfd,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,76,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_S_RDATA[7:0],"        output wire [ AXI_DATA_WD-1: 0]     O_S_RDATA,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:722,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""76"", ""Statement"": ""output wire [ AXI_DATA_WD-1: 0] O_S_RDATA,"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_S_RDATA[7:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:722"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""76"", ""Statement"": ""        output wire [ AXI_DATA_WD-1: 0]     O_S_RDATA,"", ""Signal"": ""O_S_RDATA[7:0]"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_9ae897b82f42,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,77,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_S_RRESP,"        output wire [ 1: 0]                 O_S_RRESP,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:505,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""77"", ""Statement"": ""output wire [ 1: 0] O_S_RRESP,"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_S_RRESP""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:505"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""77"", ""Statement"": ""        output wire [ 1: 0]                 O_S_RRESP,"", ""Signal"": ""O_S_RRESP"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
RegInputOutput-ML_3d354e6cb260,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,85,u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO,O_M_AWID,"        output wire [ AXI_ID_WD-1: 0]       O_M_AWID,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:509,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""85"", ""Statement"": ""output wire [ AXI_ID_WD-1: 0] O_M_AWID,"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO"", ""Signal"": ""O_M_AWID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:509"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""85"", ""Statement"": ""        output wire [ AXI_ID_WD-1: 0]       O_M_AWID,"", ""Signal"": ""O_M_AWID"", ""Module"": ""AESDMA_AXI_FIFO"", ""DesignObjHierarchy"": ""u_AESDMA_TOP.u_aesdma_top.u_AESDMA_AXI_FIFO""}"
